"Year","Season","Reg No","Name","Tattoo","CED","CED Acc","BW","BW Acc","WW","WW Acc","YW","YW Acc","Milk","Milk Acc","Total Maternal","Growth Idx"
"2024","20240808","1T251465","ARTESIAN 2150","2150","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T251464","ARTESIAN 2149","2149","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T251463","ARTESIAN 2148","2148","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T251461","ARTESIAN 2146","2146","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T251442","ARTESIAN 2127","2127","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T251460","ARTESIAN 2145","2145","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T251459","ARTESIAN 2144","2144","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T251458","ARTESIAN 2143","2143","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T251441","ARTESIAN 2126","2126","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T251452","ARTESIAN 2137","2137","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T251450","ARTESIAN 2135","2135","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T251440","ARTESIAN 2125","2125","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T251447","ARTESIAN 2132","2132","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T251445","ARTESIAN 2130","2130","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T251434","ARTESIAN 2119","2119","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T251430","ARTESIAN 2115","2115","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T251429","ARTESIAN 2114","2114","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T251423","ARTESIAN 2108","2108","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T251410","ARTESIAN 2095","2095","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T251419","ARTESIAN 2104","2104","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T251417","ARTESIAN 2102","2102","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T251416","ARTESIAN 2101","2101","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T251413","ARTESIAN 2098","2098","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T251411","ARTESIAN 2096","2096","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251409","ARTESIAN 2094","2094","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T251408","ARTESIAN 2093","2093","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T251407","ARTESIAN 2092","2092","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T251377","ARTESIAN 2062","2062","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T251406","ARTESIAN 2091","2091","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T251383","ARTESIAN 2068","2068","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T251400","ARTESIAN 2085","2085","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251376","ARTESIAN 2061","2061","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251397","ARTESIAN 2082","2082","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T251382","ARTESIAN 2067","2067","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251386","ARTESIAN 2071","2071","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251385","ARTESIAN 2070","2070","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251384","ARTESIAN 2069","2069","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251379","ARTESIAN 2064","2064","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251378","ARTESIAN 2063","2063","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251371","ARTESIAN 2056","2056","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T251370","ARTESIAN 2055","2055","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T251352","ARTESIAN 2037","2037","-2.914","0.154","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T251369","ARTESIAN 2054","2054","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T251368","ARTESIAN 2053","2053","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T251367","ARTESIAN 2052","2052","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T251350","ARTESIAN 2035","2035","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T251357","ARTESIAN 2042","2042","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T251356","ARTESIAN 2041","2041","-0.064","0.194","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T251346","ARTESIAN 2031","2031","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T251354","ARTESIAN 2039","2039","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T251353","ARTESIAN 2038","2038","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T251349","ARTESIAN 2034","2034","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T251348","ARTESIAN 2033","2033","-0.064","0.194","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T251347","ARTESIAN 2032","2032","1.006","0.184","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T251345","ARTESIAN 2030","2030","1.006","0.184","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T251343","ARTESIAN 2028","2028","-8.743","0.154","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T251325","ARTESIAN 2010","2010","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T251324","ARTESIAN 2009","2009","-2.35","0.114","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T251323","ARTESIAN 2008","2008","1.006","0.184","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T251415","ARTESIAN 2100","2100","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T110193","7060","7060","-6.118","0.195","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T110227","7058","7058","0.646","0.188","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T110210","6233","6233","-2.302","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110265","7057","7057","0.646","0.188","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T110274","7219","7219","-3.731","0.19","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T128291","ARTESIAN CATTLE C0271188021","8021","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T171480","ARTESIAN 9198","9198","-3.392","0.058","1.947","0.076","43.603","0.047","79.828","0.008","26.206","0.034","48.0075","80.628"
"2024","20240808","1T171481","ARTESIAN 9199","9199","-3.392","0.058","1.947","0.076","43.603","0.047","79.828","0.008","26.206","0.034","48.0075","80.628"
"2024","20240808","1T171482","ARTESIAN 9200","9200","-5.525","0.055","2.318","0.076","45","0.047","81.509","0.008","26.047","0.029","48.547","78.478"
"2024","20240808","1T171484","ARTESIAN 9202","9202","-5.525","0.055","2.318","0.076","45","0.047","81.509","0.008","26.047","0.029","48.547","78.478"
"2024","20240808","1T171474","ARTESIAN 9192","9192","-1.583","0.063","0.304","0.074","42.422","0.044","78.163","0.008","28.049","0.031","49.260002","80.566"
"2024","20240808","1T171486","ARTESIAN 9204","9204","-1.583","0.063","0.304","0.074","42.422","0.044","78.163","0.008","28.049","0.031","49.260002","80.566"
"2024","20240808","1T171499","ARTESIAN 9217","9217","-1.583","0.063","0.304","0.074","42.422","0.044","78.163","0.008","28.049","0.031","49.260002","80.566"
"2024","20240808","1T171500","ARTESIAN 9218","9218","-5.525","0.055","2.318","0.076","45","0.047","81.509","0.008","26.047","0.029","48.547","78.478"
"2024","20240808","1T186036","ARTESIAN CATTLE 0132","0132","-6.078","0.194","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T186064","ARTESIAN CATTLE 0078","0078","-5.716","0.187","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T186062","ARTESIAN CATTLE 0091","0091","-3.695","0.189","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T186059","ARTESIAN CATTLE 9282","9282","-6.078","0.194","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T186057","ARTESIAN CATTLE 0075","0075","-3.695","0.189","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T186056","ARTESIAN CATTLE 0115","0115","-3.695","0.189","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T186038","ARTESIAN CATTLE 0113","0113","-5.716","0.187","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T186046","ARTESIAN CATTLE 9285","9285","-6.112","0.189","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
